"","topic","language","term","platform","link","link_nr"
"352","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","youtube","_","2"
"353","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","youtube","_","3"
"354","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","youtube","_","4"
"355","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","_","0"
"356","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","_","1"
"357","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","_","2"
"358","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","_","3"
"359","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","_","4"
"360","COP26 climate conference","de","Klimakonferenz COP26","youtube","_","0"
"361","COP26 climate conference","de","Klimakonferenz COP26","youtube","_","1"
"362","COP26 climate conference","de","Klimakonferenz COP26","youtube","_","2"
"363","COP26 climate conference","de","Klimakonferenz COP26","youtube","_","3"
"364","COP26 climate conference","de","Klimakonferenz COP26","youtube","_","4"
"365","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","_","0"
"366","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","_","1"
"367","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","_","2"
"368","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","_","3"
"369","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","_","4"
"370","COP26 climate conference","jp","COP26気候会議","youtube","_","0"
"371","COP26 climate conference","jp","COP26気候会議","youtube","_","1"
"372","COP26 climate conference","jp","COP26気候会議","youtube","_","2"
"373","COP26 climate conference","jp","COP26気候会議","youtube","_","3"
"374","COP26 climate conference","jp","COP26気候会議","youtube","_","4"
"375","COP26 climate conference","jp","COP26気候会議","dailymotion","_","0"
"376","COP26 climate conference","jp","COP26気候会議","dailymotion","_","1"
"377","COP26 climate conference","jp","COP26気候会議","dailymotion","_","2"
"378","COP26 climate conference","jp","COP26気候会議","dailymotion","_","3"
"379","COP26 climate conference","jp","COP26気候会議","dailymotion","_","4"
"380","COP26 climate conference","id","Konferensi iklim COP26","youtube","_","0"
"381","COP26 climate conference","id","Konferensi iklim COP26","youtube","_","1"
"382","COP26 climate conference","id","Konferensi iklim COP26","youtube","_","2"
"383","COP26 climate conference","id","Konferensi iklim COP26","youtube","_","3"
"384","COP26 climate conference","id","Konferensi iklim COP26","youtube","_","4"
"385","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","_","0"
"386","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","_","1"
"387","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","_","2"
"388","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","_","3"
"389","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","_","4"
"390","Covid booster jab","en","Covid booster jab","youtube","_","0"
"391","Covid booster jab","en","Covid booster jab","youtube","_","1"
"392","Covid booster jab","en","Covid booster jab","youtube","_","2"
"393","Covid booster jab","en","Covid booster jab","youtube","_","3"
"394","Covid booster jab","en","Covid booster jab","youtube","_","4"
"395","Covid booster jab","en","Covid booster jab","dailymotion","_","0"
"396","Covid booster jab","en","Covid booster jab","dailymotion","_","1"
"397","Covid booster jab","en","Covid booster jab","dailymotion","_","2"
"398","Covid booster jab","en","Covid booster jab","dailymotion","_","3"
"399","Covid booster jab","en","Covid booster jab","dailymotion","_","4"
"400","Covid booster jab","zh-cn","Covid 助推器","youtube","_","0"
"401","Covid booster jab","zh-cn","Covid 助推器","youtube","_","1"
"402","Covid booster jab","zh-cn","Covid 助推器","youtube","_","2"
"403","Covid booster jab","zh-cn","Covid 助推器","youtube","_","3"
"404","Covid booster jab","zh-cn","Covid 助推器","youtube","_","4"
"405","Covid booster jab","zh-cn","Covid 助推器","dailymotion","_","0"
"406","Covid booster jab","zh-cn","Covid 助推器","dailymotion","_","1"
"407","Covid booster jab","zh-cn","Covid 助推器","dailymotion","_","2"
"408","Covid booster jab","zh-cn","Covid 助推器","dailymotion","_","3"
"409","Covid booster jab","zh-cn","Covid 助推器","dailymotion","_","4"
"410","Covid booster jab","hi","कोविड बूस्टर जब","youtube","_","0"
"411","Covid booster jab","hi","कोविड बूस्टर जब","youtube","_","1"
"412","Covid booster jab","hi","कोविड बूस्टर जब","youtube","_","2"
"413","Covid booster jab","hi","कोविड बूस्टर जब","youtube","_","3"
"414","Covid booster jab","hi","कोविड बूस्टर जब","youtube","_","4"
"415","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","_","0"
"416","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","_","1"
"417","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","_","2"
"418","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","_","3"
"419","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","_","4"
"420","Covid booster jab","es","Covid booster jab","youtube","_","0"
"421","Covid booster jab","es","Covid booster jab","youtube","_","1"
"422","Covid booster jab","es","Covid booster jab","youtube","_","2"
"423","Covid booster jab","es","Covid booster jab","youtube","_","3"
"424","Covid booster jab","es","Covid booster jab","youtube","_","4"
"425","Covid booster jab","es","Covid booster jab","dailymotion","_","0"
"426","Covid booster jab","es","Covid booster jab","dailymotion","_","1"
"427","Covid booster jab","es","Covid booster jab","dailymotion","_","2"
"428","Covid booster jab","es","Covid booster jab","dailymotion","_","3"
"429","Covid booster jab","es","Covid booster jab","dailymotion","_","4"
"430","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","_","0"
"431","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","_","1"
"432","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","_","2"
"433","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","_","3"
"434","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","_","4"
"435","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","_","0"
"436","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","_","1"
"437","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","_","2"
"438","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","_","3"
"439","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","_","4"
"440","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","0"
"441","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","1"
"442","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","2"
"443","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","3"
"444","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","4"
"445","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","_","0"
"446","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","_","1"
"447","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","_","2"
"448","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","_","3"
"449","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","_","4"
"450","Covid booster jab","fr","jab de rappel de covid","youtube","_","0"
"451","Covid booster jab","fr","jab de rappel de covid","youtube","_","1"
"452","Covid booster jab","fr","jab de rappel de covid","youtube","_","2"
"453","Covid booster jab","fr","jab de rappel de covid","youtube","_","3"
"454","Covid booster jab","fr","jab de rappel de covid","youtube","_","4"
"455","Covid booster jab","fr","jab de rappel de covid","dailymotion","_","0"
"456","Covid booster jab","fr","jab de rappel de covid","dailymotion","_","1"
"457","Covid booster jab","fr","jab de rappel de covid","dailymotion","_","2"
"458","Covid booster jab","fr","jab de rappel de covid","dailymotion","_","3"
"459","Covid booster jab","fr","jab de rappel de covid","dailymotion","_","4"
"460","Covid booster jab","ru","Укол ракеты-носителя Covid","youtube","_","0"
"461","Covid booster jab","ru","Укол ракеты-носителя Covid","youtube","_","1"
"462","Covid booster jab","ru","Укол ракеты-носителя Covid","youtube","_","2"
"463","Covid booster jab","ru","Укол ракеты-носителя Covid","youtube","_","3"
"464","Covid booster jab","ru","Укол ракеты-носителя Covid","youtube","_","4"
"465","Covid booster jab","ru","Укол ракеты-носителя Covid","dailymotion","_","0"
"466","Covid booster jab","ru","Укол ракеты-носителя Covid","dailymotion","_","1"
"467","Covid booster jab","ru","Укол ракеты-носителя Covid","dailymotion","_","2"
"468","Covid booster jab","ru","Укол ракеты-носителя Covid","dailymotion","_","3"
"469","Covid booster jab","ru","Укол ракеты-носителя Covid","dailymotion","_","4"
"470","Covid booster jab","pt","Covid booster jab","youtube","_","0"
"471","Covid booster jab","pt","Covid booster jab","youtube","_","1"
"472","Covid booster jab","pt","Covid booster jab","youtube","_","2"
"473","Covid booster jab","pt","Covid booster jab","youtube","_","3"
"474","Covid booster jab","pt","Covid booster jab","youtube","_","4"
"475","Covid booster jab","pt","Covid booster jab","dailymotion","_","0"
"476","Covid booster jab","pt","Covid booster jab","dailymotion","_","1"
"477","Covid booster jab","pt","Covid booster jab","dailymotion","_","2"
"478","Covid booster jab","pt","Covid booster jab","dailymotion","_","3"
"479","Covid booster jab","pt","Covid booster jab","dailymotion","_","4"
"480","Covid booster jab","ur","کوویڈ بوسٹر جب۔","youtube","_","0"
"481","Covid booster jab","ur","کوویڈ بوسٹر جب۔","youtube","_","1"
"482","Covid booster jab","ur","کوویڈ بوسٹر جب۔","youtube","_","2"
"483","Covid booster jab","ur","کوویڈ بوسٹر جب۔","youtube","_","3"
"484","Covid booster jab","ur","کوویڈ بوسٹر جب۔","youtube","_","4"
"485","Covid booster jab","ur","کوویڈ بوسٹر جب۔","dailymotion","_","0"
"486","Covid booster jab","ur","کوویڈ بوسٹر جب۔","dailymotion","_","1"
"487","Covid booster jab","ur","کوویڈ بوسٹر جب۔","dailymotion","_","2"
"488","Covid booster jab","ur","کوویڈ بوسٹر جب۔","dailymotion","_","3"
"489","Covid booster jab","ur","کوویڈ بوسٹر جب۔","dailymotion","_","4"
"490","Covid booster jab","de","Covid-Booster-Jab","youtube","_","0"
"491","Covid booster jab","de","Covid-Booster-Jab","youtube","_","1"
"492","Covid booster jab","de","Covid-Booster-Jab","youtube","_","2"
"493","Covid booster jab","de","Covid-Booster-Jab","youtube","_","3"
