"","topic","language","term","platform","link","link_nr"
"298","COP26 climate conference","es","Conferencia climática COP26","dailymotion","x84p1r1","3"
"299","COP26 climate conference","es","Conferencia climática COP26","dailymotion","x84p3ii","4"
"300","COP26 climate conference","ar","مؤتمر المناخ COP26","youtube","Gvx6cAeO4_Q&amp;pp=ugMICgJhchABGAE%3D","0"
"301","COP26 climate conference","ar","مؤتمر المناخ COP26","youtube","aoV9O63E8G0","1"
"302","COP26 climate conference","ar","مؤتمر المناخ COP26","youtube","6Dj3DiEekpk&amp;pp=ugMICgJhchABGAE%3D","2"
"303","COP26 climate conference","ar","مؤتمر المناخ COP26","youtube","06yM9jcq7XM&amp;pp=ugMICgJhchABGAE%3D","3"
"304","COP26 climate conference","ar","مؤتمر المناخ COP26","youtube","vbcWsR-fDRo&amp;pp=ugMICgJhchABGAE%3D","4"
"305","COP26 climate conference","ar","مؤتمر المناخ COP26","dailymotion","x84p3nz","0"
"306","COP26 climate conference","ar","مؤتمر المناخ COP26","dailymotion","x84ozno","1"
"307","COP26 climate conference","ar","مؤتمر المناخ COP26","dailymotion","x84p22u","2"
"308","COP26 climate conference","ar","مؤتمر المناخ COP26","dailymotion","x84p1r1","3"
"309","COP26 climate conference","ar","مؤتمر المناخ COP26","dailymotion","x84p3ii","4"
"310","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","youtube","3UJsQMFCMCY","0"
"311","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","youtube","_","1"
"312","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","youtube","_","2"
"313","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","youtube","_","3"
"314","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","youtube","_","4"
"315","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","dailymotion","x84p3nz","0"
"316","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","dailymotion","x84ozno","1"
"317","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","dailymotion","x84p22u","2"
"318","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","dailymotion","x84p1r1","3"
"319","COP26 climate conference","bn","COP26 জলবায়ু সম্মেলন","dailymotion","x84p3ii","4"
"320","COP26 climate conference","fr","Conférence sur le climat COP26","youtube","XnU7SXiCgms","0"
"321","COP26 climate conference","fr","Conférence sur le climat COP26","youtube","Bcqh2xjij6c","1"
"322","COP26 climate conference","fr","Conférence sur le climat COP26","youtube","cBxCbleSSAE","2"
"323","COP26 climate conference","fr","Conférence sur le climat COP26","youtube","Gvx6cAeO4_Q","3"
"324","COP26 climate conference","fr","Conférence sur le climat COP26","youtube","lzPkaCkhfSo","4"
"325","COP26 climate conference","fr","Conférence sur le climat COP26","dailymotion","x84p3nz","0"
"326","COP26 climate conference","fr","Conférence sur le climat COP26","dailymotion","x84ozno","1"
"327","COP26 climate conference","fr","Conférence sur le climat COP26","dailymotion","x84p22u","2"
"328","COP26 climate conference","fr","Conférence sur le climat COP26","dailymotion","x84p1r1","3"
"329","COP26 climate conference","fr","Conférence sur le climat COP26","dailymotion","x84p3ii","4"
"330","COP26 climate conference","ru","Конференция по климату COP26","youtube","q8l-_xKOhBc","0"
"331","COP26 climate conference","ru","Конференция по климату COP26","youtube","kzYfrJCkFkg","1"
"332","COP26 climate conference","ru","Конференция по климату COP26","youtube","3ncVTTPoBX8","2"
"333","COP26 climate conference","ru","Конференция по климату COP26","youtube","qXGUNIDLfZc","3"
"334","COP26 climate conference","ru","Конференция по климату COP26","youtube","J09Pqv6uUGQ","4"
"335","COP26 climate conference","ru","Конференция по климату COP26","dailymotion","x84lyji","0"
"336","COP26 climate conference","ru","Конференция по климату COP26","dailymotion","_","1"
"337","COP26 climate conference","ru","Конференция по климату COP26","dailymotion","_","2"
"338","COP26 climate conference","ru","Конференция по климату COP26","dailymotion","_","3"
"339","COP26 climate conference","ru","Конференция по климату COP26","dailymotion","_","4"
"340","COP26 climate conference","pt","Conferência do clima COP26","youtube","ElAxCU9G4FU","0"
"341","COP26 climate conference","pt","Conferência do clima COP26","youtube","CaCFefR97hs","1"
"342","COP26 climate conference","pt","Conferência do clima COP26","youtube","RKXZlvxMiOg","2"
"343","COP26 climate conference","pt","Conferência do clima COP26","youtube","fH1rVpMepsU","3"
"344","COP26 climate conference","pt","Conferência do clima COP26","youtube","IE_PV6aDoO4","4"
"345","COP26 climate conference","pt","Conferência do clima COP26","dailymotion","x84p3nz","0"
"346","COP26 climate conference","pt","Conferência do clima COP26","dailymotion","x84ozno","1"
"347","COP26 climate conference","pt","Conferência do clima COP26","dailymotion","x84p22u","2"
"348","COP26 climate conference","pt","Conferência do clima COP26","dailymotion","x84p1r1","3"
"349","COP26 climate conference","pt","Conferência do clima COP26","dailymotion","x84p3ii","4"
"350","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","youtube","q8l-_xKOhBc","0"
"351","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","youtube","6WDzEKtBk9w","1"
"352","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","youtube","Gvx6cAeO4_Q","2"
"353","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","youtube","_","3"
"354","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","youtube","_","4"
"355","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","x84p3nz","0"
"356","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","x84ozno","1"
"357","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","x84p22u","2"
"358","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","x84p1r1","3"
"359","COP26 climate conference","ur","COP26 آب و ہوا کانفرنس","dailymotion","x84p3ii","4"
"360","COP26 climate conference","de","Klimakonferenz COP26","youtube","zvBPLRPQYnQ","0"
"361","COP26 climate conference","de","Klimakonferenz COP26","youtube","s_YN8eE6h7c","1"
"362","COP26 climate conference","de","Klimakonferenz COP26","youtube","S5SfA5urmdg","2"
"363","COP26 climate conference","de","Klimakonferenz COP26","youtube","4o0O6AmvAkA","3"
"364","COP26 climate conference","de","Klimakonferenz COP26","youtube","tXZAnDK28iw","4"
"365","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","x84p3nz","0"
"366","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","x84ozno","1"
"367","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","x84p22u","2"
"368","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","x84p1r1","3"
"369","COP26 climate conference","de","Klimakonferenz COP26","dailymotion","x84p3ii","4"
"370","COP26 climate conference","jp","COP26気候会議","youtube","EkUtwOHSN1k","0"
"371","COP26 climate conference","jp","COP26気候会議","youtube","3vEBnqEVahQ","1"
"372","COP26 climate conference","jp","COP26気候会議","youtube","xSE9LJ3_ryQ","2"
"373","COP26 climate conference","jp","COP26気候会議","youtube","aaNHrvpBgAo&amp;pp=ugMICgJqYRABGAE%3D","3"
"374","COP26 climate conference","jp","COP26気候会議","youtube","06yM9jcq7XM&amp;pp=ugMICgJqYRABGAE%3D","4"
"375","COP26 climate conference","jp","COP26気候会議","dailymotion","x84p3nz","0"
"376","COP26 climate conference","jp","COP26気候会議","dailymotion","x84ozno","1"
"377","COP26 climate conference","jp","COP26気候会議","dailymotion","x84p22u","2"
"378","COP26 climate conference","jp","COP26気候会議","dailymotion","x84p1r1","3"
"379","COP26 climate conference","jp","COP26気候会議","dailymotion","x84p3ii","4"
"380","COP26 climate conference","id","Konferensi iklim COP26","youtube","0CiJ9im1G6Y","0"
"381","COP26 climate conference","id","Konferensi iklim COP26","youtube","0CYJzd9WuD4","1"
"382","COP26 climate conference","id","Konferensi iklim COP26","youtube","yK-9tbSNcko","2"
"383","COP26 climate conference","id","Konferensi iklim COP26","youtube","R8dSGF9xNG8","3"
"384","COP26 climate conference","id","Konferensi iklim COP26","youtube","gGYtjLphS0I","4"
"385","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","x84p3nz","0"
"386","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","x84ozno","1"
"387","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","x84p22u","2"
"388","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","x84p1r1","3"
"389","COP26 climate conference","id","Konferensi iklim COP26","dailymotion","x84p3ii","4"
"390","Covid booster jab","en","Covid booster jab","youtube","sgYcvvGTbdo","0"
"391","Covid booster jab","en","Covid booster jab","youtube","swU3skYahG0","1"
"392","Covid booster jab","en","Covid booster jab","youtube","OMnsX4BrevE","2"
"393","Covid booster jab","en","Covid booster jab","youtube","tNbYjTMIkao","3"
"394","Covid booster jab","en","Covid booster jab","youtube","0UM7OCMQADM","4"
"395","Covid booster jab","en","Covid booster jab","dailymotion","x84gus8","0"
"396","Covid booster jab","en","Covid booster jab","dailymotion","x84f4vs","1"
"397","Covid booster jab","en","Covid booster jab","dailymotion","x847y3r","2"
"398","Covid booster jab","en","Covid booster jab","dailymotion","x84hc4d","3"
"399","Covid booster jab","en","Covid booster jab","dailymotion","x84hbng","4"
"400","Covid booster jab","zh-cn","Covid 助推器","youtube","TjXgSq74fd8","0"
"401","Covid booster jab","zh-cn","Covid 助推器","youtube","OQRF9tuZuBE","1"
"402","Covid booster jab","zh-cn","Covid 助推器","youtube","DUloKq6Uypg","2"
"403","Covid booster jab","zh-cn","Covid 助推器","youtube","e8AgJSEiTqw","3"
"404","Covid booster jab","zh-cn","Covid 助推器","youtube","RHhKWj4qHs0","4"
"405","Covid booster jab","zh-cn","Covid 助推器","dailymotion","x84p3nz","0"
"406","Covid booster jab","zh-cn","Covid 助推器","dailymotion","x84ozno","1"
"407","Covid booster jab","zh-cn","Covid 助推器","dailymotion","x84p22u","2"
"408","Covid booster jab","zh-cn","Covid 助推器","dailymotion","x84p1r1","3"
"409","Covid booster jab","zh-cn","Covid 助推器","dailymotion","x84p3ii","4"
"410","Covid booster jab","hi","कोविड बूस्टर जब","youtube","swU3skYahG0","0"
"411","Covid booster jab","hi","कोविड बूस्टर जब","youtube","993fhfgI2zM","1"
"412","Covid booster jab","hi","कोविड बूस्टर जब","youtube","sgYcvvGTbdo","2"
"413","Covid booster jab","hi","कोविड बूस्टर जब","youtube","oBAvNyMEcJA","3"
"414","Covid booster jab","hi","कोविड बूस्टर जब","youtube","-gS9PElqW6U","4"
"415","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","x84p3nz","0"
"416","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","x84ozno","1"
"417","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","x84p22u","2"
"418","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","x84p1r1","3"
"419","Covid booster jab","hi","कोविड बूस्टर जब","dailymotion","x84p3ii","4"
"420","Covid booster jab","es","Covid booster jab","youtube","sgYcvvGTbdo","0"
"421","Covid booster jab","es","Covid booster jab","youtube","zrrkSkrk9MI","1"
"422","Covid booster jab","es","Covid booster jab","youtube","OMnsX4BrevE","2"
"423","Covid booster jab","es","Covid booster jab","youtube","0UM7OCMQADM","3"
"424","Covid booster jab","es","Covid booster jab","youtube","tNbYjTMIkao","4"
"425","Covid booster jab","es","Covid booster jab","dailymotion","_","0"
"426","Covid booster jab","es","Covid booster jab","dailymotion","_","1"
"427","Covid booster jab","es","Covid booster jab","dailymotion","_","2"
"428","Covid booster jab","es","Covid booster jab","dailymotion","_","3"
"429","Covid booster jab","es","Covid booster jab","dailymotion","_","4"
"430","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","Br5Pj1Wc7P8","0"
"431","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","6DFkQ6k2Zvw","1"
"432","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","1LOM_ZNB4t8","2"
"433","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","hNTPmIWKOVU","3"
"434","Covid booster jab","ar","كوفيد داعم بالحقن","youtube","hmdoAnu4akc","4"
"435","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","x84p3nz","0"
"436","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","x84ozno","1"
"437","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","x84p22u","2"
"438","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","x84p1r1","3"
"439","Covid booster jab","ar","كوفيد داعم بالحقن","dailymotion","x84p3ii","4"
"440","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","Hg1STDDV6bc","0"
"441","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","1"
"442","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","2"
"443","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","3"
"444","Covid booster jab","bn","কোভিড বুস্টার জাব","youtube","_","4"
"445","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","x84p3nz","0"
"446","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","x84ozno","1"
"447","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","x84p22u","2"
"448","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","x84p1r1","3"
"449","Covid booster jab","bn","কোভিড বুস্টার জাব","dailymotion","x84p3ii","4"
